"","Nt","min.N","g","g.1","max.g","evolve","survive","sigma"
"5259",197,52,0.125,0.124986264441681,0.125164610459784,0.356692036205225,1,5e-04
"5260",200,41,0.125,0.125015185132763,0.125160174938263,0.289979610998803,1,5e-04
"5261",200,41,0.125,0.12459015014595,0.127367194761521,0.555408923114126,1,0.005
"5262",199,44,0.125,0.124635419407066,0.127425594012906,0.558034921167838,1,0.005
"5263",196,44,0.125,0.124979452533547,0.126421425917361,0.288394676762893,1,0.005
"5264",199,52,0.125,0.125099314617959,0.129216641735097,0.823465423427683,1,0.005
"5265",196,40,0.125,0.125430951954368,0.126961033669698,0.306016343065912,1,0.005
"5266",196,36,0.125,0.124397989192974,0.125758093683585,0.136010449061148,1,0.01
"5267",199,43,0.125,0.12364813588502,0.130749904198093,0.710176831307373,1,0.01
"5268",200,57,0.125,0.125133526657987,0.130172178856249,0.503865219826188,1,0.01
"5269",199,43,0.125,0.124783770014579,0.127265084642175,0.248131462759564,1,0.01
"5270",198,54,0.125,0.124264693358257,0.12446583732366,0.0201143965403452,1,0.01
"5271",198,42,0.125,0.125193824326131,0.136823646305678,0.775321465303158,1,0.015
"5272",199,37,0.125,0.125115199714352,0.135483570067959,0.691224690240433,1,0.015
"5273",199,41,0.125,0.123573478979593,0.132091129216889,0.567843349153057,1,0.015
"5274",196,46,0.125,0.125424572907448,0.132212387602705,0.45252097968385,1,0.015
"5275",198,52,0.125,0.123212719055444,0.129383683051733,0.411397599752641,1,0.015
"5276",198,55,0.125,0.126247015872953,0.138211541023695,0.5982262575371,1,0.02
"5277",197,39,0.125,0.12531567435052,0.13369167500133,0.41880003254048,1,0.02
"5278",197,46,0.125,0.124558715234308,0.138682417778194,0.706185127194271,1,0.02
"5279",199,36,0.125,0.12629631208516,0.142835385972985,0.826953694391273,1,0.02
"5280",199,52,0.125,0.123932048706323,0.14036231094843,0.821513112105318,1,0.02
"5281",198,45,0.125,0.124042043098909,0.14200004416997,0.718320042842429,1,0.025
"5282",197,54,0.125,0.125166939259598,0.156763746194247,1.26387227738595,1,0.025
"5283",200,36,0.125,0.121486185347057,0.136503430554076,0.600689808280741,1,0.025
"5284",198,47,0.125,0.126942541237819,0.137232880240611,0.411613560111688,1,0.025
"5285",197,42,0.125,0.121644562741715,0.138563210481032,0.676745909572696,1,0.025
"5286",200,46,0.125,0.121396445097069,0.142586070194418,0.706320836578295,1,0.03
"5287",200,42,0.125,0.124771562078048,0.145038528466941,0.675565546296434,1,0.03
"5288",199,64,0.125,0.124943970766425,0.14724069419248,0.743224114201828,1,0.03
"5289",195,43,0.125,0.12329573075592,0.14058899707146,0.576442210518005,1,0.03
"5290",199,63,0.125,0.125977572627477,0.151133632395383,0.83853532559687,1,0.03
"5291",200,53,0.125,0.129173181331392,0.179882379201577,1.44883422486242,1,0.035
"5292",197,57,0.125,0.126563055246693,0.164739603243086,1.09075851418266,1,0.035
"5293",199,38,0.125,0.122434727082223,0.155699203095807,0.950413600388116,1,0.035
"5294",198,58,0.125,0.125449777443223,0.177487635518394,1.48679594500489,1,0.035
"5295",200,50,0.125,0.123258506220946,0.166205033980036,1.22704365025971,1,0.035
"5296",200,45,0.125,0.124168066001746,0.156587506390326,0.810486009714491,1,0.04
"5297",199,40,0.125,0.127332650417732,0.170982560879621,1.09124776154722,1,0.04
"5298",198,46,0.125,0.124355586096923,0.155900816032769,0.78863074839614,1,0.04
"5299",197,40,0.125,0.124581692572065,0.183543557560859,1.47404662471985,1,0.04
"5300",195,38,0.125,0.124408423778735,0.157290465041014,0.822051031556963,1,0.04
"5301",198,49,0.125,0.126238607542564,0.165957369923792,0.882639164027297,1,0.045
"5302",199,56,0.125,0.120227645347613,0.153266680881139,0.734200789633904,1,0.045
"5303",197,53,0.125,0.11908756534033,0.151649155608428,0.723590894846629,1,0.045
"5304",200,43,0.125,0.126928656826334,0.184856409878905,1.28728340116825,1,0.045
"5305",198,40,0.125,0.122789766527218,0.170032252665575,1.04983302529684,1,0.045
"5306",198,43,0.125,0.121300438444056,0.16585994138453,0.891190058809481,1,0.05
